"DW_OUTFALL_INSPECT_ID","EMPLOYEE_ID","EMPLOYEE_NAME","EMPLOYEE2_ID","EMPLOYEE2_NAME","INSPECTION_TIME","INSPECTION_DATE","GPS_NORTH","GPS_WEST","WATERSHED_CODE","STREAM_ID","STREAM_NAME","SWQ_ID","LOCATOR_MAP_GRID","OUTFALL_NODE_NUMBER","OUTFALL_ACCESS","OUTFALL_FLOW","OIL_SHEEN","SEWAGE_ODOR","SOLVENT_ODOR","PETROLEUM_ODOR","OTHER_ODOR","SAMPLE_COLLECTED","PH","DISSOLVED_OXYGEN","WATER_TEMPERATURE","SPEC_CONDUCTIVITY","TOTAL_DISSOLVED_SOLID","ORP","TURBIDITY","TOTAL_SUSPENDED_SOLID","CHLORINE","HARDNESS","FECAL_COUNT","PHOSPHOROUS","NITRATE","NITRITE","IRON","AMMONIA","CHEM_OXYGEN_DEMAND","PHENOLS","COPPER","DETERGENT","SULFATE","SENT_LAB_SAMPLE","COMMENTS","CREATE_DATE","RE-INSPECTION","NODE_NOT_OUTFALL","OUTFALL_IS_FLUME","NODE_AN_OUTFALL","NITRATE_NITRITE","E_COLI","ROWID"
"1452","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:58:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","493980","290","206","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{88E8BBA0-424E-431F-A8D1-AC31F8BD55AA}"
"1453","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:58:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","493981","290","208","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{4E65BBCB-7A85-4A2E-AFED-842791B6FCB7}"
"1454","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:57:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","493982","290","210","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{07D7269B-8484-4D5F-8F98-CE7F08F022A7}"
"1455","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:56:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","493974","290","216","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{F0D4B623-2FCE-4495-9521-99B63C1DC8F4}"
"1456","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:21:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","493972","290","214","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{68629B54-981E-4FD1-9840-D199C68C590B}"
"1457","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:01:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","465075","290","60","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{D5692147-0D0C-4B60-B62F-63FBFF7A5928}"
"1458","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:00:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","465074","290","62","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{A7D7781C-DAB3-48F8-9A4F-ED0E51DEE41F}"
"1459","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:59:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","465073","290","64","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{40563376-16B0-4BF0-91C7-C5FDB4DD1302}"
"1460","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:59:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","465072","290","66","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{96E95E76-6F23-42F4-A33C-C2CDB12D12A6}"
"1461","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:58:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","465071","290","68","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{A2271300-30BA-4A7F-AE4E-80652592B699}"
"1462","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:58:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","465070","290","70","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{0FE21C2E-9BFA-4F69-A73D-E180A46B8862}"
"1463","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:57:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","465068","290","76","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{B39D968A-45B4-4634-B82F-B7387351D837}"
"1464","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:53:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","505245","290","638","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{1448A037-26BA-4DA6-AE5B-A2BF776A09FD}"
"1465","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:52:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","505691","290","649","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{374663B6-3B86-419B-8C86-ADDF45C3611F}"
"1466","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:51:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","505244","290","905","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{CB4A2F60-2922-472E-B147-11F01D44ACB1}"
"1467","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:51:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","505243","290","650","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{E9B9FDB0-1407-4FAC-B2CF-91ED352C764D}"
"1468","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:50:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","505246","290","648","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{265A75C3-3529-45E4-99E2-BDBEDC56FFC8}"
"1469","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:49:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","495141","290","413","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{C0A087AB-5CBA-4C82-AA1D-EBB92A0E3C93}"
"1470","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:47:00","2005-08-02 00:00:00","","","NWDA","","Joes Creek","495142","290","416","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{07EA4152-4510-48FF-B838-EC01A847CD82}"
"1471","","Lawrence Cantos","","Bill Clemons","1899-12-30 16:15:00","2005-08-01 00:00:00","","","NWDA","","Joes Creek","497769","290","508","Accessible","Medium","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{8841248F-64EC-4328-B087-43DF5C18422F}"
"1472","","Lawrence Cantos","","Bill Clemons","1899-12-30 16:14:00","2005-08-01 00:00:00","","","NWDA","","Joes Creek","495156","290","428","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{CB80EAB1-0D95-4C20-B29E-70099EC66E50}"
"1473","","Lawrence Cantos","","Bill Clemons","1899-12-30 16:14:00","2005-08-01 00:00:00","","","NWDA","","Joes Creek","495155","290","426","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{9087A3FC-F442-4A68-92EE-5554CDB3D71B}"
"1474","","Lawrence Cantos","","Bill Clemons","1899-12-30 16:13:00","2005-08-01 00:00:00","","","NWDA","","Joes Creek","495154","290","424","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{02D8F1C4-2791-4684-B5C7-36E215C739CC}"
"1475","","Lawrence Cantos","","Bill Clemons","1899-12-30 16:12:00","2005-08-01 00:00:00","","","NWDA","","Joes Creek","495158","290","430","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{0A00CEC5-A7C6-494D-9478-7BB4AD75049D}"
"1476","","Lawrence Cantos","","Bill Clemons","1899-12-30 16:11:00","2005-08-01 00:00:00","","","NWDA","","Joes Creek","495151","290","421","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{1FDFD586-3584-41DF-8B89-3280E4E52BA6}"
"1477","","Lawrence Cantos","","Bill Clemons","1899-12-30 16:10:00","2005-08-01 00:00:00","","","NWDA","","Joes Creek","495148","290","420","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{D9A34AA7-FADC-4D01-8C31-72B76D774D5D}"
"1478","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:40:00","2005-08-01 00:00:00","","","NWDA","","Joes Creek","494509","290","438","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{4D13CC97-10AA-4E42-96D5-921ECF85ACE2}"
"1479","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:39:00","2005-08-01 00:00:00","","","NWDA","","Joes Creek","494511","290","444","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{8330829F-0168-4FC6-B7B4-9BA8BE5C1831}"
"1480","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:38:00","2005-08-01 00:00:00","","","NWDA","","Joes Creek","494510","290","443","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{19482475-C6C8-420E-829D-68AB4FC9E82A}"
"1481","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:37:00","2005-08-01 00:00:00","","","NWDA","","Joes Creek","494512","290","442","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{CE3D4A4E-629A-4B53-B4E5-B8B3347494A3}"
"1482","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:37:00","2005-08-01 00:00:00","","","NWDA","","Joes Creek","494502","290","297","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{5046A0A8-816A-4333-BB9B-B36CA1A2E13D}"
"1483","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:36:00","2005-08-01 00:00:00","","","NWDA","","Joes Creek","494501","290","293","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{C236AD77-C0AA-4999-BE93-6AAA3E47A5C5}"
"1484","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:35:00","2005-08-01 00:00:00","","","NWDA","","Joes Creek","494490","290","281","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{3D52166C-5A0A-45E5-A9E2-E26B8215B7FB}"
"1485","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:35:00","2005-08-01 00:00:00","","","NWDA","","","496705","290","410","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{1A70548C-EE59-47A6-8041-CAA452DF8F4F}"
"1486","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:34:00","2005-08-01 00:00:00","","","NWDA","","","496699","290","405","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{25DDB90A-A8B2-465D-BC4E-FDFDA6EB703D}"
"1487","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:32:00","2005-08-01 00:00:00","","","NWDA","","Joes Creek","496698","290","404","Accessible","Standing Water","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{877F3DEA-158D-484D-9635-3EAC125580BA}"
"1488","","Lawrence Cantos","","Bill Clemons","1899-12-30 15:00:00","2005-08-01 00:00:00","","","NWDA","","California Crossing","458032","290","9","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{0148D8E8-6996-44FC-AA1B-8F76E5B979DE}"
"1489","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:58:00","2005-08-01 00:00:00","","","NWDA","","California Crossing","458033","290","11","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{07D36567-41EB-4C85-9173-4E2359E3821B}"
"1490","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:58:00","2005-08-01 00:00:00","","","NWDA","","California Crossing","458031","290","8","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{DD074F2B-EBC8-4262-A412-F41451FB3E17}"
"1491","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:57:00","2005-08-01 00:00:00","","","NWDA","","California Crossing","458030","290","7","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{4F2EFDA3-CC8B-4933-A69B-81D0D1577E15}"
"1492","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:56:00","2005-08-01 00:00:00","","","NWDA","","California Crossing","458029","290","6","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{CDCE5AFD-8E4C-44EC-AF45-C8AEB35E9FC4}"
"1493","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:56:00","2005-08-01 00:00:00","","","NWDA","","California Crossing","495813","290","333","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{F4044B81-1DAF-4268-9548-3A82B12CAFD1}"
"1494","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:55:00","2005-08-01 00:00:00","","","NWDA","","California Crossing","495825","290","331","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{23120053-7C1A-4251-A216-4E73AC84954F}"
"1495","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:38:00","2005-08-01 00:00:00","","","NWDA","","California Crossing","497797","290","545","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{DD8961CD-4BFF-458A-96D7-3210A3884C74}"
"1496","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:37:00","2005-08-01 00:00:00","","","NWDA","","California Crossing","497798","290","543","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{2B59F19A-7F4A-4FE5-8AEB-D0DD7BC77C5D}"
"1497","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:37:00","2005-08-01 00:00:00","","","NWDA","","California Crossing","497799","290","541","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{327C1A01-E366-4E25-A4CB-9C080A7DE16F}"
"1498","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:36:00","2005-08-01 00:00:00","","","NWDA","","California Crossing","497800","290","539","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{45056C78-FD8F-43F6-BBC6-E2892A20C67A}"
"1499","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:35:00","2005-08-01 00:00:00","","","NWDA","","California Crossing","497801","290","537","Accessible","Light","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{F3BA722E-651A-41CF-A66A-8B25AFE50DB8}"
"1500","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:34:00","2005-08-01 00:00:00","","","NWDA","","","461233","290","13","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{D5219B03-D58F-45BA-87BC-373FC897B057}"
"1501","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:19:00","2005-08-01 00:00:00","","","NWDA","","","497770","290","512","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{69FC9D78-AFCD-415C-9193-F14B4315FC80}"
"1502","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:19:00","2005-08-01 00:00:00","","","NWDA","","","497772","290","522","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{2758B494-072C-42C1-8103-FB262997B5DA}"
"1503","","Lawrence Cantos","","Bill Clemons","1899-12-30 14:18:00","2005-08-01 00:00:00","","","NWDA","","","497771","290","520","Accessible","None","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","{E08C698C-7045-4CA9-A457-F6BF8E733C2C}"
